 0.27766   0.37506   0.11976   0.17369  -0.04934   0.01119   0.13752  -0.00921  
-0.45066  -0.18880  -0.20400  -0.07039  -0.62242  -0.40196  -0.56593  -0.59475  
-0.03290   0.00658  -0.33954  -0.27106  -0.71923  -0.31647   0.02829   0.10723  
-0.11054   0.10658   0.25005   0.16121  -0.58560  -0.43369  -0.26916  -0.18225  
